lon,lat,Qm
-123.4,65,28
-123.4,65.5,27
-123.4,66,26
-123.4,66.5,26
-123.4,67,26
-123.4,67.5,26
-123.4,68,26
-123.4,68.5,26
-123.4,69,26
-123.4,69.5,26
-123.4,70,26
-123.4,70.5,25
-123.4,71,25
-123.4,71.5,25
-123.4,72,25
-123.4,72.5,25
-123.4,73,25
-123.4,73.5,25
-123.4,74,25
-123.4,74.5,25
-123.4,75,25
-123.4,75.5,25
-123.4,76.5,25
-123,76,25
-123,77,25
-122.9,31,38
-122.9,31.5,38
-122.9,32,38
-122.9,32.5,38
-122.9,33,38
-122.9,33.5,38
-122.9,34,38
-122.9,34.5,38
-122.9,35,38
-122.9,35.5,38
-122.9,36,37
-122.9,36.5,37
-122.9,37,37
-122.9,37.5,37
-122.9,38,38
-122.9,38.5,38
-122.9,39,39
-122.9,39.5,40
-122.9,40,41
-122.9,40.5,42
-122.9,41,42
-122.9,41.5,43
-122.9,42,44
-122.9,42.5,44
-122.9,43,45
-122.9,43.5,45
-122.9,44,44
-122.9,44.5,43
-122.9,45,42
-122.9,45.5,42
-122.9,46,41
-122.9,46.5,40
-122.9,47,40
-122.9,47.5,40
-122.9,48,40
-122.9,48.5,40
-122.9,49,40
-122.9,49.5,41
-122.9,50,41
-122.9,50.5,42
-122.9,51,43
-122.9,51.5,45
-122.9,52,46
-122.9,52.5,46
-122.9,53,47
-122.9,53.5,47
-122.9,54,46
-122.9,54.5,46
-122.9,55,44
-122.9,55.5,41
-122.9,56,37
-122.9,56.5,33
-122.9,57,30
-122.9,57.5,29
-122.9,58,28
-122.9,58.5,28
-122.9,59,28
-122.9,59.5,28
-122.9,60,24
-122.9,60.5,24
-122.9,61,25
-122.9,61.5,29
-122.9,62,29
-122.9,62.5,29
-122.9,63,29
-122.9,63.5,32
-122.9,64,30
-122.9,64.5,29
-122.9,65,26
-122.9,65.5,26
-122.9,66,26
-122.9,66.5,26
-122.9,67,26
-122.9,67.5,26
-122.9,68,26
-122.9,68.5,26
-122.9,69,26
-122.9,69.5,26
-122.9,70.5,25
-122.9,71,25
-122.9,71.5,25
-122.9,72,25
-122.9,72.5,25
-122.9,73,25
-122.9,73.5,25
-122.9,74,25
-122.9,74.5,25
-122.9,75,25
-122.9,75.5,25
-122.9,76.5,25
-122.5,76,25
-122.5,77,25
-122.4,31,38
-122.4,31.5,38
-122.4,32,38
-122.4,32.5,38
-122.4,33,38
-122.4,33.5,38
-122.4,34,38
-122.4,34.5,38
-122.4,35,38
-122.4,35.5,37
-122.4,36,37
-122.4,36.5,37
-122.4,37,38
-122.4,37.5,38
-122.4,38,39
-122.4,38.5,39
-122.4,39,40
-122.4,39.5,41
-122.4,40,42
-122.4,40.5,43
-122.4,41,44
-122.4,41.5,45
-122.4,42,46
-122.4,42.5,47
-122.4,43,48
-122.4,43.5,49
-122.4,44,47
-122.4,44.5,45
-122.4,45,44
-122.4,45.5,43
-122.4,46,43
-122.4,46.5,42
-122.4,47,42
-122.4,47.5,42
-122.4,48,42
-122.4,48.5,41
-122.4,49,41
-122.4,49.5,42
-122.4,50,43
-122.4,50.5,44
-122.4,51,45
-122.4,51.5,46
-122.4,52,47
-122.4,52.5,47
-122.4,53,47
-122.4,53.5,46
-122.4,54,45
-122.4,54.5,43
-122.4,55,41
-122.4,55.5,37
-122.4,56,34
-122.4,56.5,30
-122.4,57,27
-122.4,57.5,26
-122.4,58,26
-122.4,58.5,26
-122.4,59,26
-122.4,59.5,27
-122.4,60,24
-122.4,60.5,24
-122.4,61,24
-122.4,61.5,25
-122.4,62,25
-122.4,62.5,25
-122.4,63,25
-122.4,63.5,25
-122.4,64,26
-122.4,64.5,26
-122.4,65,26
-122.4,65.5,26
-122.4,66,26
-122.4,66.5,26
-122.4,67,26
-122.4,67.5,26
-122.4,68,26
-122.4,68.5,26
-122.4,69,26
-122.4,69.5,26
-122.4,70.5,25
-122.4,71,25
-122.4,71.5,25
-122.4,72,25
-122.4,72.5,25
-122.4,73,25
-122.4,73.5,25
-122.4,74,25
-122.4,74.5,25
-122.4,75,25
-122.4,75.5,25
-122.4,76.5,25
-122,76,25
-122,77,25
-121.9,30.5,38
-121.9,31,38
-121.9,31.5,38
-121.9,32,38
-121.9,32.5,38
-121.9,33,38
-121.9,33.5,38
-121.9,34,38
-121.9,34.5,38
-121.9,35,37
-121.9,35.5,37
-121.9,36,38
-121.9,36.5,38
-121.9,37,39
-121.9,37.5,39
-121.9,38,40
-121.9,38.5,41
-121.9,39,42
-121.9,39.5,43
-121.9,40,44
-121.9,40.5,45
-121.9,41,46
-121.9,41.5,47
-121.9,42,48
-121.9,42.5,49
-121.9,43,50
-121.9,43.5,50
-121.9,44,49
-121.9,44.5,47
-121.9,45,46
-121.9,45.5,45
-121.9,46,44
-121.9,46.5,43
-121.9,47,44
-121.9,47.5,43
-121.9,48,43
-121.9,48.5,43
-121.9,49,42
-121.9,49.5,43
-121.9,50,44
-121.9,50.5,45
-121.9,51,46
-121.9,51.5,47
-121.9,52,48
-121.9,52.5,48
-121.9,53,47
-121.9,53.5,45
-121.9,54,43
-121.9,54.5,41
-121.9,55,38
-121.9,55.5,35
-121.9,56,31
-121.9,56.5,28
-121.9,57,25
-121.9,57.5,24
-121.9,58,24
-121.9,58.5,25
-121.9,59,25
-121.9,59.5,26
-121.9,60,24
-121.9,60.5,24
-121.9,61,24
-121.9,61.5,24
-121.9,62,25
-121.9,62.5,25
-121.9,63,25
-121.9,63.5,25
-121.9,64,26
-121.9,64.5,26
-121.9,65,26
-121.9,65.5,26
-121.9,66,26
-121.9,66.5,26
-121.9,67,26
-121.9,67.5,26
-121.9,68,26
-121.9,68.5,26
-121.9,69,26
-121.9,70.5,25
-121.9,71,25
-121.9,71.5,25
-121.9,72,25
-121.9,72.5,25
-121.9,73,25
-121.9,73.5,25
-121.9,74,25
-121.9,74.5,25
-121.9,75,25
-121.9,75.5,25
-121.9,76.5,25
-121.5,76,25
-121.5,77,25
-121.4,30.5,38
-121.4,31,38
-121.4,31.5,38
-121.4,32,38
-121.4,32.5,38
-121.4,33,38
-121.4,33.5,38
-121.4,34,38
-121.4,34.5,37
-121.4,35,37
-121.4,35.5,38
-121.4,36,38
-121.4,36.5,39
-121.4,37,40
-121.4,37.5,41
-121.4,38,41
-121.4,38.5,42
-121.4,39,43
-121.4,39.5,45
-121.4,40,46
-121.4,40.5,47
-121.4,41,48
-121.4,41.5,48
-121.4,42,49
-121.4,42.5,50
-121.4,43,51
-121.4,43.5,51
-121.4,44,50
-121.4,44.5,48
-121.4,45,47
-121.4,45.5,46
-121.4,46,45
-121.4,46.5,44
-121.4,47,45
-121.4,47.5,45
-121.4,48,44
-121.4,48.5,45
-121.4,49,43
-121.4,49.5,44
-121.4,50,45
-121.4,50.5,46
-121.4,51,47
-121.4,51.5,49
-121.4,52,49
-121.4,52.5,48
-121.4,53,46
-121.4,53.5,44
-121.4,54,42
-121.4,54.5,39
-121.4,55,36
-121.4,55.5,33
-121.4,56,29
-121.4,56.5,27
-121.4,57,24
-121.4,57.5,24
-121.4,58,24
-121.4,58.5,24
-121.4,59,25
-121.4,59.5,24
-121.4,60,24
-121.4,60.5,24
-121.4,61,24
-121.4,61.5,24
-121.4,62,24
-121.4,62.5,25
-121.4,63,25
-121.4,63.5,25
-121.4,64,25
-121.4,64.5,26
-121.4,65,26
-121.4,65.5,26
-121.4,66,26
-121.4,66.5,26
-121.4,67,26
-121.4,67.5,26
-121.4,68,26
-121.4,68.5,26
-121.4,70,25
-121.4,70.5,25
-121.4,71,25
-121.4,71.5,25
-121.4,72,25
-121.4,72.5,25
-121.4,73,25
-121.4,73.5,25
-121.4,74,25
-121.4,74.5,25
-121.4,75,25
-121.4,75.5,25
-121.4,76.5,25
-121,76,25
-121,77,25
-120.9,30.5,38
-120.9,31,38
-120.9,31.5,38
-120.9,32,38
-120.9,32.5,38
-120.9,33,38
-120.9,33.5,38
-120.9,34,37
-120.9,34.5,37
-120.9,35,37
-120.9,35.5,38
-120.9,36,39
-120.9,36.5,40
-120.9,37,41
-120.9,37.5,42
-120.9,38,43
-120.9,38.5,44
-120.9,39,45
-120.9,39.5,46
-120.9,40,47
-120.9,40.5,48
-120.9,41,49
-120.9,41.5,50
-120.9,42,50
-120.9,42.5,51
-120.9,43,51
-120.9,43.5,51
-120.9,44,50
-120.9,44.5,49
-120.9,45,48
-120.9,45.5,47
-120.9,46,46
-120.9,46.5,45
-120.9,47,46
-120.9,47.5,45
-120.9,48,45
-120.9,48.5,46
-120.9,49,45
-120.9,49.5,46
-120.9,50,47
-120.9,50.5,47
-120.9,51,49
-120.9,51.5,49
-120.9,52,49
-120.9,52.5,47
-120.9,53,45
-120.9,53.5,42
-120.9,54,40
-120.9,54.5,37
-120.9,55,34
-120.9,55.5,31
-120.9,56,28
-120.9,56.5,25
-120.9,57,24
-120.9,57.5,23
-120.9,58,23
-120.9,58.5,24
-120.9,59,24
-120.9,59.5,24
-120.9,60,24
-120.9,60.5,24
-120.9,61,24
-120.9,61.5,24
-120.9,62,24
-120.9,62.5,24
-120.9,63,25
-120.9,63.5,25
-120.9,64,25
-120.9,64.5,26
-120.9,65,26
-120.9,65.5,26
-120.9,66,26
-120.9,66.5,26
-120.9,67,26
-120.9,67.5,26
-120.9,68,26
-120.9,70,25
-120.9,70.5,25
-120.9,71,25
-120.9,71.5,25
-120.9,72,25
-120.9,72.5,25
-120.9,73,25
-120.9,73.5,25
-120.9,74,25
-120.9,74.5,25
-120.9,75,25
-120.9,75.5,25
-120.9,76.5,25
-120.5,76,25
-120.5,77,26
-120.4,30.5,38
-120.4,31,38
-120.4,31.5,38
-120.4,32,38
-120.4,32.5,38
-120.4,33,38
-120.4,33.5,38
-120.4,34,37
-120.4,34.5,37
-120.4,35,38
-120.4,35.5,38
-120.4,36,40
-120.4,36.5,41
-120.4,37,42
-120.4,37.5,43
-120.4,38,44
-120.4,38.5,45
-120.4,39,46
-120.4,39.5,47
-120.4,40,49
-120.4,40.5,50
-120.4,41,51
-120.4,41.5,51
-120.4,42,51
-120.4,42.5,51
-120.4,43,51
-120.4,43.5,51
-120.4,44,50
-120.4,44.5,49
-120.4,45,48
-120.4,45.5,47
-120.4,46,47
-120.4,46.5,47
-120.4,47,47
-120.4,47.5,46
-120.4,48,46
-120.4,48.5,47
-120.4,49,46
-120.4,49.5,47
-120.4,50,48
-120.4,50.5,48
-120.4,51,48
-120.4,51.5,47
-120.4,52,47
-120.4,52.5,45
-120.4,53,43
-120.4,53.5,41
-120.4,54,38
-120.4,54.5,35
-120.4,55,32
-120.4,55.5,29
-120.4,56,27
-120.4,56.5,24
-120.4,57,24
-120.4,57.5,23
-120.4,58,23
-120.4,58.5,24
-120.4,59,24
-120.4,59.5,24
-120.4,60,24
-120.4,60.5,24
-120.4,61,24
-120.4,61.5,24
-120.4,62,24
-120.4,62.5,24
-120.4,63,24
-120.4,63.5,24
-120.4,64,25
-120.4,64.5,26
-120.4,65,26
-120.4,65.5,26
-120.4,66,22
-120.4,66.5,22
-120.4,67,22
-120.4,67.5,18
-120.4,70,25
-120.4,70.5,25
-120.4,71,25
-120.4,71.5,25
-120.4,72,25
-120.4,72.5,25
-120.4,73,25
-120.4,73.5,25
-120.4,74,25
-120.4,74.5,25
-120.4,75,25
-120.4,75.5,25
-120.4,76.5,26
-120,76,26
-120,77,26
-119.9,29.5,38
-119.9,30,38
-119.9,30.5,38
-119.9,31,38
-119.9,31.5,38
-119.9,32,38
-119.9,32.5,38
-119.9,33,38
-119.9,33.5,38
-119.9,34,37
-119.9,34.5,38
-119.9,35,38
-119.9,35.5,39
-119.9,36,41
-119.9,36.5,42
-119.9,37,43
-119.9,37.5,45
-119.9,38,46
-119.9,38.5,47
-119.9,39,48
-119.9,39.5,49
-119.9,40,49
-119.9,40.5,50
-119.9,41,51
-119.9,41.5,51
-119.9,42,51
-119.9,42.5,51
-119.9,43,51
-119.9,43.5,51
-119.9,44,51
-119.9,44.5,50
-119.9,45,49
-119.9,45.5,48
-119.9,46,48
-119.9,46.5,47
-119.9,47,47
-119.9,47.5,47
-119.9,48,47
-119.9,48.5,48
-119.9,49,47
-119.9,49.5,47
-119.9,50,48
-119.9,50.5,48
-119.9,51,48
-119.9,51.5,47
-119.9,52,45
-119.9,52.5,42
-119.9,53,40
-119.9,53.5,38
-119.9,54,36
-119.9,54.5,33
-119.9,55,31
-119.9,55.5,28
-119.9,56,26
-119.9,56.5,24
-119.9,57,24
-119.9,57.5,23
-119.9,58,23
-119.9,58.5,24
-119.9,59,24
-119.9,59.5,24
-119.9,60,24
-119.9,60.5,24
-119.9,61,24
-119.9,61.5,24
-119.9,62,24
-119.9,62.5,24
-119.9,63,24
-119.9,63.5,24
-119.9,64,24
-119.9,64.5,21
-119.9,65,18
-119.9,65.5,18
-119.9,66,18
-119.9,66.5,18
-119.9,67,18
-119.9,67.5,18
-119.9,68,18
-119.9,68.5,18
-119.9,69,18
-119.9,70,25
-119.9,70.5,25
-119.9,71,25
-119.9,71.5,25
-119.9,72,25
-119.9,72.5,25
-119.9,73,25
-119.9,73.5,25
-119.9,74,25
-119.9,74.5,25
-119.9,75,25
-119.9,75.5,25
-119.9,76.5,26
-119.5,76,26
-119.5,77,26
-119.4,29,38
-119.4,29.5,38
-119.4,30,38
-119.4,30.5,38
-119.4,31,38
-119.4,31.5,38
-119.4,32,38
-119.4,32.5,38
-119.4,33,38
-119.4,33.5,37
-119.4,34,38
-119.4,34.5,38
-119.4,35,39
-119.4,35.5,40
-119.4,36,41
-119.4,36.5,43
-119.4,37,44
-119.4,37.5,46
-119.4,38,47
-119.4,38.5,48
-119.4,39,49
-119.4,39.5,50
-119.4,40,50
-119.4,40.5,51
-119.4,41,51
-119.4,41.5,51
-119.4,42,52
-119.4,42.5,51
-119.4,43,51
-119.4,43.5,51
-119.4,44,51
-119.4,44.5,50
-119.4,45,49
-119.4,45.5,49
-119.4,46,48
-119.4,46.5,48
-119.4,47,47
-119.4,47.5,48
-119.4,48,48
-119.4,48.5,48
-119.4,49,47
-119.4,49.5,48
-119.4,50,47
-119.4,50.5,47
-119.4,51,46
-119.4,51.5,45
-119.4,52,43
-119.4,52.5,41
-119.4,53,38
-119.4,53.5,36
-119.4,54,34
-119.4,54.5,32
-119.4,55,29
-119.4,55.5,27
-119.4,56,25
-119.4,56.5,24
-119.4,57,24
-119.4,57.5,25
-119.4,58,25
-119.4,58.5,25
-119.4,59,24
-119.4,59.5,24
-119.4,60,24
-119.4,60.5,24
-119.4,61,24
-119.4,61.5,24
-119.4,62,24
-119.4,62.5,24
-119.4,63,24
-119.4,63.5,24
-119.4,64,21
-119.4,64.5,21
-119.4,65,18
-119.4,65.5,18
-119.4,66,18
-119.4,66.5,18
-119.4,67,18
-119.4,67.5,18
-119.4,68,18
-119.4,68.5,18
-119.4,69,18
-119.4,69.5,18
-119.4,70,25
-119.4,70.5,25
-119.4,71,25
-119.4,71.5,25
-119.4,72,25
-119.4,72.5,25
-119.4,73,25
-119.4,73.5,25
-119.4,74,25
-119.4,74.5,25
-119.4,75,25
-119.4,75.5,26
-119.4,76.5,26
-119,76,26
-119,77,26
-118.9,28.5,38
-118.9,29,38
-118.9,29.5,38
-118.9,30,38
-118.9,30.5,38
-118.9,31,38
-118.9,31.5,38
-118.9,32,38
-118.9,32.5,38
-118.9,33,38
-118.9,33.5,38
-118.9,34,38
-118.9,34.5,39
-118.9,35,40
-118.9,35.5,41
-118.9,36,42
-118.9,36.5,44
-118.9,37,46
-118.9,37.5,47
-118.9,38,49
-118.9,38.5,50
-118.9,39,50
-118.9,39.5,50
-118.9,40,50
-118.9,40.5,51
-118.9,41,51
-118.9,41.5,51
-118.9,42,50
-118.9,42.5,51
-118.9,43,51
-118.9,43.5,51
-118.9,44,51
-118.9,44.5,50
-118.9,45,50
-118.9,45.5,50
-118.9,46,49
-118.9,46.5,48
-118.9,47,48
-118.9,47.5,49
-118.9,48,49
-118.9,48.5,49
-118.9,49,47
-118.9,49.5,50
-118.9,50,49
-118.9,50.5,47
-118.9,51,45
-118.9,51.5,43
-118.9,52,41
-118.9,52.5,39
-118.9,53,36
-118.9,53.5,34
-118.9,54,32
-118.9,54.5,30
-118.9,55,28
-118.9,55.5,27
-118.9,56,25
-118.9,56.5,25
-118.9,57,25
-118.9,57.5,25
-118.9,58,25
-118.9,58.5,25
-118.9,59,25
-118.9,59.5,25
-118.9,60,24
-118.9,60.5,24
-118.9,61,24
-118.9,61.5,24
-118.9,62,24
-118.9,62.5,24
-118.9,63,24
-118.9,63.5,22
-118.9,64,21
-118.9,64.5,18
-118.9,65,18
-118.9,65.5,18
-118.9,66,18
-118.9,66.5,18
-118.9,67,18
-118.9,67.5,18
-118.9,68,18
-118.9,68.5,18
-118.9,69,18
-118.9,69.5,18
-118.9,70,21
-118.9,70.5,25
-118.9,71,25
-118.9,71.5,25
-118.9,72,25
-118.9,72.5,25
-118.9,73,25
-118.9,73.5,25
-118.9,74,25
-118.9,74.5,25
-118.9,75,25
-118.9,75.5,26
-118.9,76.5,26
-118.5,76,26
-118.5,77,26
-118.4,28.5,38
-118.4,29,38
-118.4,29.5,38
-118.4,30,38
-118.4,30.5,38
-118.4,31,38
-118.4,31.5,38
-118.4,32,38
-118.4,32.5,38
-118.4,33,38
-118.4,33.5,38
-118.4,34,38
-118.4,34.5,39
-118.4,35,40
-118.4,35.5,41
-118.4,36,43
-118.4,36.5,44
-118.4,37,46
-118.4,37.5,48
-118.4,38,49
-118.4,38.5,50
-118.4,39,51
-118.4,39.5,51
-118.4,40,51
-118.4,40.5,51
-118.4,41,50
-118.4,41.5,50
-118.4,42,50
-118.4,42.5,50
-118.4,43,50
-118.4,43.5,50
-118.4,44,50
-118.4,44.5,50
-118.4,45,50
-118.4,45.5,50
-118.4,46,50
-118.4,46.5,50
-118.4,47,50
-118.4,47.5,50
-118.4,48,50
-118.4,48.5,50
-118.4,49,50
-118.4,49.5,49
-118.4,50,47
-118.4,50.5,46
-118.4,51,44
-118.4,51.5,42
-118.4,52,40
-118.4,52.5,37
-118.4,53,35
-118.4,53.5,32
-118.4,54,31
-118.4,54.5,29
-118.4,55,27
-118.4,55.5,26
-118.4,56,25
-118.4,56.5,25
-118.4,57,25
-118.4,57.5,25
-118.4,58,25
-118.4,58.5,25
-118.4,59,25
-118.4,59.5,25
-118.4,60,24
-118.4,60.5,24
-118.4,61,24
-118.4,61.5,24
-118.4,62,24
-118.4,62.5,24
-118.4,63,22
-118.4,63.5,21
-118.4,64,21
-118.4,64.5,18
-118.4,65,18
-118.4,65.5,18
-118.4,66,18
-118.4,66.5,18
-118.4,67,18
-118.4,67.5,18
-118.4,68,18
-118.4,68.5,18
-118.4,69,18
-118.4,69.5,18
-118.4,70,18
-118.4,70.5,22
-118.4,71,25
-118.4,71.5,25
-118.4,72,25
-118.4,72.5,25
-118.4,73,25
-118.4,73.5,25
-118.4,74,25
-118.4,74.5,25
-118.4,75,26
-118.4,75.5,26
-118.4,76.5,26
-118,76,26
-118,77,26
-117.9,28,38
-117.9,28.5,38
-117.9,29,38
-117.9,29.5,38
-117.9,30,38
-117.9,30.5,38
-117.9,31,38
-117.9,31.5,38
-117.9,32,38
-117.9,32.5,38
-117.9,33,38
-117.9,33.5,38
-117.9,34,39
-117.9,34.5,40
-117.9,35,41
-117.9,35.5,42
-117.9,36,43
-117.9,36.5,45
-117.9,37,46
-117.9,37.5,48
-117.9,38,49
-117.9,38.5,50
-117.9,39,50
-117.9,39.5,51
-117.9,40,50
-117.9,40.5,50
-117.9,41,50
-117.9,41.5,50
-117.9,42,50
-117.9,42.5,50
-117.9,43,50
-117.9,43.5,50
-117.9,44,50
-117.9,44.5,50
-117.9,45,50
-117.9,45.5,50
-117.9,46,50
-117.9,46.5,50
-117.9,47,50
-117.9,47.5,50
-117.9,48,50
-117.9,48.5,51
-117.9,49,50
-117.9,49.5,49
-117.9,50,47
-117.9,50.5,44
-117.9,51,42
-117.9,51.5,40
-117.9,52,38
-117.9,52.5,36
-117.9,53,33
-117.9,53.5,31
-117.9,54,29
-117.9,54.5,27
-117.9,55,26
-117.9,55.5,25
-117.9,56,25
-117.9,56.5,25
-117.9,57,25
-117.9,57.5,25
-117.9,58,25
-117.9,58.5,25
-117.9,59,25
-117.9,59.5,25
-117.9,60,24
-117.9,60.5,24
-117.9,61,24
-117.9,61.5,24
-117.9,62,24
-117.9,62.5,22
-117.9,63,21
-117.9,63.5,21
-117.9,64,21
-117.9,64.5,18
-117.9,65,18
-117.9,65.5,18
-117.9,66,18
-117.9,66.5,18
-117.9,67,18
-117.9,67.5,18
-117.9,68,18
-117.9,68.5,18
-117.9,69,18
-117.9,69.5,18
-117.9,70,18
-117.9,70.5,21
-117.9,71,22
-117.9,71.5,25
-117.9,72,25
-117.9,72.5,25
-117.9,73,25
-117.9,73.5,25
-117.9,74,25
-117.9,74.5,25
-117.9,75,26
-117.9,75.5,26
-117.9,76.5,26
-117.5,76,26
-117.5,77,26
-117.4,28,38
-117.4,28.5,38
-117.4,29,38
-117.4,29.5,38
-117.4,30,38
-117.4,30.5,38
-117.4,31,38
-117.4,31.5,38
-117.4,32,38
-117.4,32.5,37
-117.4,33,38
-117.4,33.5,39
-117.4,34,40
-117.4,34.5,41
-117.4,35,42
-117.4,35.5,43
-117.4,36,43
-117.4,36.5,45
-117.4,37,46
-117.4,37.5,48
-117.4,38,49
-117.4,38.5,50
-117.4,39,50
-117.4,39.5,50
-117.4,40,50
-117.4,40.5,50
-117.4,41,50
-117.4,41.5,50
-117.4,42,50
-117.4,42.5,50
-117.4,43,50
-117.4,43.5,50
-117.4,44,50
-117.4,44.5,50
-117.4,45,50
-117.4,45.5,50
-117.4,46,50
-117.4,46.5,50
-117.4,47,50
-117.4,47.5,50
-117.4,48,50
-117.4,48.5,51
-117.4,49,50
-117.4,49.5,48
-117.4,50,46
-117.4,50.5,43
-117.4,51,41
-117.4,51.5,38
-117.4,52,36
-117.4,52.5,34
-117.4,53,32
-117.4,53.5,30
-117.4,54,28
-117.4,54.5,26
-117.4,55,25
-117.4,55.5,25
-117.4,56,25
-117.4,56.5,25
-117.4,57,25
-117.4,57.5,25
-117.4,58,25
-117.4,58.5,25
-117.4,59,25
-117.4,59.5,25
-117.4,60,24
-117.4,60.5,24
-117.4,61,24
-117.4,61.5,24
-117.4,62,24
-117.4,62.5,22
-117.4,63,21
-117.4,63.5,21
-117.4,64,18
-117.4,64.5,18
-117.4,65,18
-117.4,65.5,18
-117.4,66,18
-117.4,66.5,18
-117.4,67,18
-117.4,67.5,18
-117.4,68,18
-117.4,68.5,18
-117.4,69,18
-117.4,69.5,18
-117.4,70,18
-117.4,70.5,18
-117.4,71,22
-117.4,71.5,25
-117.4,72,25
-117.4,72.5,25
-117.4,73,25
-117.4,73.5,25
-117.4,74,25
-117.4,74.5,26
-117.4,75,26
-117.4,75.5,26
-117.4,76.5,26
-117,76,26
-117,77,26
-116.9,28,38
-116.9,28.5,38
-116.9,29,38
-116.9,29.5,38
-116.9,30,38
-116.9,30.5,38
-116.9,31,38
-116.9,31.5,38
-116.9,32,38
-116.9,32.5,38
-116.9,33,38
-116.9,33.5,39
-116.9,34,40
-116.9,34.5,41
-116.9,35,43
-116.9,35.5,44
-116.9,36,45
-116.9,36.5,46
-116.9,37,46
-116.9,37.5,48
-116.9,38,49
-116.9,38.5,49
-116.9,39,50
-116.9,39.5,50
-116.9,40,50
-116.9,40.5,50
-116.9,41,50
-116.9,41.5,50
-116.9,42,50
-116.9,42.5,50
-116.9,43,50
-116.9,43.5,50
-116.9,44,50
-116.9,44.5,50
-116.9,45,50
-116.9,45.5,50
-116.9,46,50
-116.9,46.5,50
-116.9,47,50
-116.9,47.5,50
-116.9,48,50
-116.9,48.5,49
-116.9,49,48
-116.9,49.5,47
-116.9,50,45
-116.9,50.5,42
-116.9,51,39
-116.9,51.5,36
-116.9,52,34
-116.9,52.5,32
-116.9,53,30
-116.9,53.5,29
-116.9,54,27
-116.9,54.5,26
-116.9,55,26
-116.9,55.5,25
-116.9,56,25
-116.9,56.5,25
-116.9,57,25
-116.9,57.5,25
-116.9,58,25
-116.9,58.5,25
-116.9,59,25
-116.9,59.5,25
-116.9,60,24
-116.9,60.5,24
-116.9,61,24
-116.9,61.5,24
-116.9,62,24
-116.9,62.5,21
-116.9,63,21
-116.9,63.5,21
-116.9,64,18
-116.9,64.5,18
-116.9,65,18
-116.9,65.5,18
-116.9,66,18
-116.9,66.5,18
-116.9,67,18
-116.9,67.5,18
-116.9,68,18
-116.9,68.5,18
-116.9,69,18
-116.9,69.5,18
-116.9,70,18
-116.9,70.5,18
-116.9,71,22
-116.9,71.5,22
-116.9,72,25
-116.9,72.5,25
-116.9,73,25
-116.9,73.5,25
-116.9,74,25
-116.9,74.5,26
-116.9,75,26
-116.9,75.5,26
-116.9,76.5,26
-116.5,76,26
-116.5,77,26
-116.4,28,38
-116.4,28.5,38
-116.4,29,38
-116.4,29.5,38
-116.4,30,38
-116.4,30.5,38
-116.4,31,39
-116.4,31.5,38
-116.4,32,38
-116.4,32.5,38
-116.4,33,38
-116.4,33.5,39
-116.4,34,41
-116.4,34.5,42
-116.4,35,43
-116.4,35.5,45
-116.4,36,46
-116.4,36.5,47
-116.4,37,48
-116.4,37.5,47
-116.4,38,49
-116.4,38.5,50
-116.4,39,50
-116.4,39.5,50
-116.4,40,50
-116.4,40.5,50
-116.4,41,50
-116.4,41.5,50
-116.4,42,50
-116.4,42.5,50
-116.4,43,50
-116.4,43.5,50
-116.4,44,50
-116.4,44.5,50
-116.4,45,50
-116.4,45.5,50
-116.4,46,50
-116.4,46.5,50
-116.4,47,50
-116.4,47.5,50
-116.4,48,50
-116.4,48.5,50
-116.4,49,49
-116.4,49.5,46
-116.4,50,43
-116.4,50.5,41
-116.4,51,37
-116.4,51.5,35
-116.4,52,32
-116.4,52.5,30
-116.4,53,28
-116.4,53.5,28
-116.4,54,26
-116.4,54.5,26
-116.4,55,26
-116.4,55.5,26
-116.4,56,25
-116.4,56.5,25
-116.4,57,25
-116.4,57.5,25
-116.4,58,25
-116.4,58.5,25
-116.4,59,25
-116.4,59.5,25
-116.4,60,24
-116.4,60.5,24
-116.4,61,24
-116.4,61.5,24
-116.4,62,22
-116.4,62.5,21
-116.4,63,21
-116.4,63.5,18
-116.4,64,18
-116.4,64.5,18
-116.4,65,18
-116.4,65.5,18
-116.4,66,18
-116.4,66.5,18
-116.4,67,18
-116.4,67.5,18
-116.4,68,18
-116.4,68.5,18
-116.4,69,18
-116.4,69.5,18
-116.4,70,18
-116.4,70.5,18
-116.4,71,22
-116.4,71.5,22
-116.4,72,25
-116.4,72.5,25
-116.4,73,25
-116.4,73.5,25
-116.4,74,26
-116.4,74.5,26
-116.4,75,26
-116.4,75.5,26
-116.4,76.5,26
-116,76,26
-116,77,26
-115.9,28,38
-115.9,28.5,38
-115.9,29,38
-115.9,29.5,38
-115.9,30,38
-115.9,30.5,39
-115.9,31,39
-115.9,31.5,39
-115.9,32,39
-115.9,32.5,38
-115.9,33,39
-115.9,33.5,40
-115.9,34,41
-115.9,34.5,43
-115.9,35,44
-115.9,35.5,45
-115.9,36,46
-115.9,36.5,47
-115.9,37,48
-115.9,37.5,49
-115.9,38,50
-115.9,38.5,50
-115.9,39,50
-115.9,39.5,50
-115.9,40,50
-115.9,40.5,50
-115.9,41,50
-115.9,41.5,50
-115.9,42,50
-115.9,42.5,50
-115.9,43,50
-115.9,43.5,46
-115.9,44,48
-115.9,44.5,47
-115.9,45,47
-115.9,45.5,47
-115.9,46,45
-115.9,46.5,46
-115.9,47,50
-115.9,47.5,50
-115.9,48,50
-115.9,48.5,50
-115.9,49,49
-115.9,49.5,45
-115.9,50,42
